Order Detail ID,Order ID,Product ID,Quantity,Unit Price,Discount %,Discount Amount,Tax %,Tax Amount,Line Total,Created Date,Updated Date
ORDDET802349,ORD500783,PROD01118,3,965.04,0,0.0,28,810.63,3705.75,2024-04-19,2025-06-22
ORDDET802350,ORD500784,PROD01198,1,577.37,0,0.0,0,0.0,577.37,2024-08-05,2025-09-25
ORDDET802351,ORD500784,PROD01086,4,1330.89,10,532.36,0,0.0,4791.2,2024-08-05,2026-03-06
ORDDET802352,ORD500784,PROD01199,5,3182.37,10,1591.18,12,1718.48,16039.15,2024-08-05,2024-12-23
ORDDET802353,ORD500785,PROD01184,1,623.45,5,31.17,0,0.0,592.28,2024-06-29,2025-07-10
ORDDET802354,ORD500785,PROD01022,3,1514.99,5,227.25,28,1208.96,5526.68,2024-06-29,2024-09-17
ORDDET802355,ORD500785,PROD01011,5,48348.72,10,24174.36,18,39162.46,256731.7,2024-06-29,2026-03-17
ORDDET802356,ORD500785,PROD01076,3,2225.09,10,667.53,18,1081.39,7089.13,2024-06-29,2025-04-24
ORDDET802357,ORD500786,PROD01059,1,993.3,15,149.0,5,42.22,886.52,2024-09-01,2026-04-07
ORDDET802358,ORD500786,PROD01139,3,1202.19,10,360.66,12,389.51,3635.42,2024-09-01,2026-04-16
ORDDET802359,ORD500786,PROD01135,5,305.44,20,305.44,5,61.09,1282.85,2024-09-01,2025-02-23
ORDDET802360,ORD500786,PROD01153,4,1637.92,5,327.58,0,0.0,6224.1,2024-09-01,2026-04-13
ORDDET802361,ORD500786,PROD01068,3,2063.44,0,0.0,0,0.0,6190.32,2024-09-01,2025-05-14
ORDDET802362,ORD500787,PROD01189,2,1264.24,0,0.0,0,0.0,2528.48,2024-12-21,2026-04-25
ORDDET802363,ORD500788,PROD01106,4,1562.47,10,624.99,28,1574.97,7199.86,2025-11-28,2026-02-22
ORDDET802364,ORD500788,PROD01014,1,2743.43,10,274.34,12,296.29,2765.38,2025-11-28,2026-02-07
ORDDET802365,ORD500788,PROD01049,2,1084.0,20,433.6,28,485.63,2220.03,2025-11-28,2025-12-11
ORDDET802366,ORD500789,PROD01154,2,3481.03,15,1044.31,18,1065.2,6982.95,2026-05-23,2026-07-04
ORDDET802367,ORD500790,PROD01147,3,1856.56,15,835.45,18,852.16,5586.39,2025-05-30,2025-05-31
ORDDET802368,ORD500790,PROD01068,1,2063.44,10,206.34,0,0.0,1857.1,2025-05-30,2026-05-26
ORDDET802369,ORD500790,PROD01175,1,38114.57,0,0.0,28,10672.08,48786.65,2025-05-30,2025-09-21
ORDDET802370,ORD500790,PROD01051,2,1258.48,15,377.54,5,106.97,2246.39,2025-05-30,2025-08-18
ORDDET802371,ORD500790,PROD01014,3,2743.43,5,411.51,12,938.25,8757.03,2025-05-30,2025-10-12
ORDDET802372,ORD500791,PROD01191,4,105546.1,20,84436.88,0,0.0,337747.52,2024-01-14,2026-02-11
ORDDET802373,ORD500791,PROD01060,1,25310.71,20,5062.14,28,5669.6,25918.17,2024-01-14,2026-04-03
ORDDET802374,ORD500791,PROD01165,3,23389.73,15,10525.38,5,2982.19,62626.0,2024-01-14,2026-02-23
ORDDET802375,ORD500791,PROD01171,4,1322.89,15,793.73,12,539.74,5037.57,2024-01-14,2026-07-12
ORDDET802376,ORD500791,PROD01178,3,902.81,0,0.0,0,0.0,2708.43,2024-01-14,2024-06-20
ORDDET802377,ORD500792,PROD01160,5,73237.3,10,36618.65,18,59322.21,388890.06,2024-05-25,2025-07-31
ORDDET802378,ORD500792,PROD01058,2,34361.58,5,3436.16,18,11751.66,77038.66,2024-05-25,2024-12-16
ORDDET802379,ORD500792,PROD01142,2,3103.83,10,620.77,50,1005.64,6592.53,2024-05-25,2025-07-09
ORDDET802380,ORD500792,PROD01089,2,631.23,10,126.25,0,0.0,1136.21,2024-05-25,2025-07-17
ORDDET802381,ORD500792,PROD01115,4,1423.62,10,569.45,5,256.25,5381.28,2024-05-25,2024-06-04
ORDDET802382,ORD500793,PROD01035,2,5674.89,0,0.0,18,2042.96,13392.74,2025-11-26,2026-01-09
ORDDET802383,ORD500793,PROD01059,2,993.3,20,397.32,5,79.46,1668.74,2025-11-26,2026-04-17
ORDDET802384,ORD500793,PROD01092,2,2212.47,0,0.0,12,530.99,4955.93,2025-11-26,2025-12-28
ORDDET802385,ORD500794,PROD01092,1,2212.47,15,331.87,12,225.67,2106.27,2024-02-12,2026-02-15
ORDDET802386,ORD500795,PROD01166,4,2226.96,15,1336.18,12,908.6,8480.26,2025-12-02,2026-07-24
ORDDET802387,ORD500796,PROD01154,4,3481.03,10,1392.41,18,2255.71,14787.42,2024-02-24,2026-06-17
ORDDET802388,ORD500796,PROD01178,3,902.81,0,0.0,0,0.0,2708.43,2024-02-24,2025-03-25
ORDDET802389,ORD500796,PROD01060,4,25310.71,5,5062.14,28,26930.6,123111.3,2024-02-24,2025-02-05
ORDDET802390,ORD500796,PROD01105,5,308.5,10,154.25,12,166.59,1554.84,2024-02-24,2025-03-24
ORDDET802391,ORD500797,PROD01187,2,229.48,15,68.84,28,109.23,499.35,2024-03-29,2024-12-09
ORDDET802392,ORD500797,PROD01037,2,79442.35,0,0.0,5,7944.24,166828.94,2024-03-29,2024-06-25
ORDDET802393,ORD500798,PROD01064,5,2678.27,15,2008.7,28,3187.14,14569.79,2025-02-12,2025-04-04
ORDDET802394,ORD500798,PROD01155,4,1240.64,10,496.26,28,1250.56,5716.86,2025-02-12,2025-03-20
ORDDET802395,ORD500798,PROD01102,5,4407.65,20,4407.65,12,2115.67,19746.27,2025-02-12,2025-10-27
ORDDET802396,ORD500799,PROD01065,1,6022.19,5,301.11,18,1029.79,6750.87,2025-07-21,2025-10-18
ORDDET802397,ORD500799,PROD01098,4,1613.19,5,322.64,12,735.61,6865.73,2025-07-21,2025-10-12
ORDDET802398,ORD500799,PROD01152,3,115404.31,10,34621.29,28,87245.66,398837.3,2025-07-21,2026-05-19
ORDDET802399,ORD500799,PROD01059,1,993.3,20,198.66,5,39.73,834.37,2025-07-21,2025-10-29
ORDDET802400,ORD500800,PROD01060,5,25310.71,20,25310.71,28,28348.0,129590.84,2025-12-02,2026-04-08
ORDDET802401,ORD500800,PROD01058,2,34361.58,0,0.0,18,12370.17,81093.33,2025-12-02,2026-07-10
ORDDET802402,ORD500800,PROD01013,3,259.33,5,38.9,5,36.95,776.04,2025-12-02,2026-06-21
ORDDET802403,ORD500801,PROD01048,2,941.72,20,376.69,28,421.89,1928.64,2024-11-05,2025-09-25
ORDDET802404,ORD500801,PROD01188,2,31461.09,5,3146.11,18,10759.69,70535.76,2024-11-05,2025-11-07
ORDDET802405,ORD500802,PROD01159,5,379.65,5,94.91,0,0.0,1803.34,2024-03-27,2024-04-24
ORDDET802406,ORD500802,PROD01077,1,1207.62,10,120.76,28,304.32,1391.18,2024-03-27,2026-05-23
ORDDET802407,ORD500803,PROD01183,4,49587.01,5,9917.4,0,0.0,188430.64,2025-06-07,2026-01-16
ORDDET802408,ORD500803,PROD01126,5,2902.89,10,1451.44,5,653.15,13716.16,2025-06-07,2026-05-13
ORDDET802409,ORD500803,PROD01024,5,1136.0,20,1136.0,12,545.28,5089.28,2025-06-07,2025-06-20
ORDDET802410,ORD500803,PROD01033,5,5723.56,0,0.0,12,3434.14,32051.94,2025-06-07,2025-06-29
ORDDET802411,ORD500803,PROD01082,1,56385.82,5,2819.29,28,14998.63,68565.16,2025-06-07,2025-08-23
ORDDET802412,ORD500804,PROD01128,3,642.23,20,385.34,5,77.07,1618.42,2026-01-06,2026-02-14
ORDDET802413,ORD500805,PROD01005,1,29437.81,20,5887.56,0,0.0,23550.25,2025-06-01,2025-07-27
ORDDET802414,ORD500806,PROD01139,1,1202.19,0,0.0,12,144.26,1346.45,2025-09-23,2026-04-09
ORDDET802415,ORD500806,PROD01091,4,870.36,5,174.07,18,595.33,3902.7,2025-09-23,2026-03-02
ORDDET802416,ORD500807,PROD01160,3,73237.3,0,0.0,18,39548.14,259260.04,2025-08-25,2026-06-26
ORDDET802417,ORD500807,PROD01070,4,63420.69,5,12684.14,0,0.0,240998.62,2025-08-25,2025-11-24
ORDDET802418,ORD500807,PROD01019,5,11527.57,10,5763.78,5,2593.7,54467.77,2025-08-25,2026-05-24
ORDDET802419,ORD500807,PROD01045,5,319.91,0,0.0,5,79.98,1679.53,2025-08-25,2025-10-10
ORDDET802420,ORD500808,PROD01121,5,1417.25,10,708.62,0,0.0,6377.63,2024-02-04,2025-09-15
ORDDET802421,ORD500808,PROD01138,5,69532.85,0,0.0,12,41719.71,389383.96,2024-02-04,2024-04-02
ORDDET802422,ORD500808,PROD01167,1,36499.94,0,0.0,5,1825.0,38324.94,2024-02-04,2024-02-09
ORDDET802423,ORD500808,PROD01130,2,73920.48,0,0.0,5,7392.05,155233.01,2024-02-04,2024-02-07
ORDDET802424,ORD500808,PROD01007,-2,770.72,20,308.29,28,345.28,1578.43,2024-02-04,2026-01-30
ORDDET802425,ORD500809,PROD01040,2,27280.17,20,10912.07,18,7856.69,51504.96,2025-05-30,2026-06-26
ORDDET802426,ORD500809,PROD01075,4,859.5,15,515.7,5,146.12,3068.42,2025-05-30,2025-10-01
ORDDET802427,ORD500809,PROD01101,5,2202.01,20,2202.01,12,1056.96,9865.0,2025-05-30,2025-12-13
ORDDET802428,ORD500809,PROD01003,1,2726.38,20,545.28,18,392.6,2573.7,2025-05-30,2025-11-18
ORDDET802429,ORD500809,PROD01190,4,1326.79,5,265.36,0,0.0,5041.8,2025-05-30,2025-12-19
ORDDET802430,ORD500810,PROD01039,2,3388.56,5,338.86,0,0.0,6438.26,2026-03-14,2026-07-21
ORDDET802431,ORD500811,PROD01188,5,31461.09,5,7865.27,18,26899.23,176339.41,2025-12-15,2026-03-14
ORDDET802432,ORD500811,PROD01036,3,91027.0,0,0.0,18,49154.58,322235.58,2025-12-15,2026-03-28
ORDDET802433,ORD500811,PROD01060,-3,25310.71,20,15186.43,28,17008.8,77754.5,2025-12-15,2026-01-26
ORDDET802434,ORD500811,PROD01130,3,73920.48,5,11088.07,5,10533.67,221207.04,2025-12-15,2026-06-30
ORDDET802435,ORD500811,PROD01110,5,3263.93,0,0.0,28,4569.5,20889.15,2025-12-15,2026-03-15
ORDDET802436,ORD500812,PROD01150,3,1421.23,15,639.55,5,181.21,3805.35,2024-11-27,2025-05-28
ORDDET802437,ORD500812,PROD01097,4,1192.35,10,476.94,12,515.1,4807.56,2024-11-27,2026-01-09
ORDDET802438,ORD500812,PROD01087,2,1697.74,10,339.55,5,152.8,3208.73,2024-11-27,2026-02-28
ORDDET802439,ORD500813,PROD01011,2,48348.72,150,19339.49,18,13924.43,91282.38,2024-02-08,2024-11-13
ORDDET802440,ORD500813,PROD01191,2,105546.1,20,42218.44,0,0.0,168873.76,2024-02-08,2026-07-09
ORDDET802441,ORD500813,PROD01076,4,2225.09,20,1780.07,18,1281.65,8401.94,2024-02-08,2024-12-15
ORDDET802442,ORD500814,PROD01183,5,49587.01,15,37190.26,0,0.0,210744.79,2025-05-17,2025-10-21
ORDDET802443,ORD500814,PROD01016,3,55555.68,15,25000.06,12,17000.04,158667.02,2025-05-17,2025-10-05
ORDDET802444,ORD500814,PROD01050,1,2611.12,15,391.67,28,621.45,2840.9,2025-05-17,2026-01-08
ORDDET802445,ORD500814,PROD01139,5,1202.19,20,1202.19,12,577.05,5385.81,2025-05-17,2026-07-04
ORDDET802446,ORD500814,PROD01152,3,115404.31,10,34621.29,28,87245.66,398837.3,2025-05-17,2025-05-22
ORDDET802447,ORD500815,PROD01083,2,5911.93,0,0.0,5,591.19,12415.05,2024-02-04,2026-06-08
ORDDET802448,ORD500815,PROD01046,4,2697.19,10,1078.88,12,1165.19,10875.07,2024-02-04,2025-08-23
ORDDET802449,ORD500815,PROD01044,3,1829.09,10,548.73,12,592.62,5531.16,2024-02-04,2025-07-20
ORDDET802450,ORD500816,PROD01061,3,3043.99,15,1369.8,12,931.46,8693.63,2024-07-13,2025-05-21
ORDDET802451,ORD500817,PROD01079,5,359.65,10,179.82,18,291.32,1909.75,2024-05-10,2025-07-09
ORDDET802452,ORD500818,PROD01116,1,1715.37,0,0.0,12,205.84,1921.21,2024-03-10,2024-10-13
ORDDET802453,ORD500819,PROD01105,3,308.5,5,46.28,12,105.51,984.73,2024-09-26,2024-10-13
ORDDET802454,ORD500819,PROD01062,5,143.32,5,35.83,12,81.69,762.46,2024-09-26,2025-12-18
ORDDET802455,ORD500819,PROD01080,1,2014.27,20,402.85,28,451.2,2062.62,2024-09-26,2026-01-30
ORDDET802456,ORD500819,PROD01186,1,92459.97,0,0.0,5,4623.0,97082.97,2024-09-26,2025-01-19
ORDDET802457,ORD500819,PROD01198,3,577.37,10,173.21,0,0.0,1558.9,2024-09-26,2025-08-02
ORDDET802458,ORD500820,PROD01038,3,1825.56,15,821.5,18,837.93,5493.11,2025-05-20,2026-03-02
ORDDET802459,ORD500820,PROD01140,4,20263.27,5,4052.65,5,3850.02,80850.45,2025-05-20,2026-06-27
ORDDET802460,ORD500820,PROD01092,4,2212.47,5,442.49,12,1008.89,9416.28,2025-05-20,2025-10-28
ORDDET802461,ORD500821,PROD01157,3,777.67,5,116.65,5,110.82,2327.18,2024-10-04,2025-05-12
ORDDET802462,ORD500822,PROD01095,4,96139.97,15,57683.98,12,39225.11,366101.01,2026-04-10,2026-05-18
ORDDET802463,ORD500822,PROD01007,3,770.72,5,115.61,28,615.03,2811.58,2026-04-10,2026-04-22
ORDDET802464,ORD500822,PROD01178,1,902.81,5,45.14,0,0.0,857.67,2026-04-10,2026-05-16
ORDDET802465,ORD500823,PROD01063,1,56767.46,0,0.0,0,0.0,56767.46,2025-03-24,2026-04-07
ORDDET802466,ORD500823,PROD01120,4,35528.52,5,7105.7,18,24301.51,159309.89,2025-03-24,2026-07-09
ORDDET802467,ORD500823,PROD01006,3,2435.39,20,1461.23,5,292.25,6137.19,2025-03-24,2026-02-15
ORDDET802468,ORD500823,PROD01098,5,1613.19,10,806.6,12,871.12,8130.47,2025-03-24,2025-06-19
ORDDET802469,ORD500823,PROD01040,3,27280.17,0,0.0,18,14731.29,96571.8,2025-03-24,2025-10-17
ORDDET802470,ORD500824,PROD01184,3,623.45,0,0.0,0,0.0,1870.35,2026-06-28,2026-07-31
ORDDET802471,ORD500825,PROD01057,3,6203.66,15,2791.65,5,790.97,16610.3,2024-10-26,2025-06-18
ORDDET802472,ORD500825,PROD01070,5,63420.69,10,31710.34,0,0.0,285393.11,2024-10-26,2025-02-17
ORDDET802473,ORD500825,PROD01140,5,20263.27,15,15197.45,5,4305.95,90424.85,2024-10-26,2025-05-18
ORDDET802474,ORD500826,PROD01120,5,35528.52,0,0.0,18,31975.67,209618.27,2025-03-30,2025-07-21
ORDDET802475,ORD500826,PROD01156,2,2360.7,5,236.07,0,0.0,4485.33,2025-03-30,2026-05-26
ORDDET802476,ORD500826,PROD01095,4,96139.97,20,76911.98,12,36917.75,344565.65,2025-03-30,2025-12-28
ORDDET802477,ORD500826,PROD01164,-5,744.78,15,558.58,0,0.0,3165.32,2025-03-30,2025-07-08
ORDDET802478,ORD500826,PROD01105,2,308.5,0,0.0,12,74.04,691.04,2025-03-30,2025-11-12
ORDDET802479,ORD500827,PROD01161,4,1439.47,20,1151.58,18,829.13,5435.43,2025-12-23,2026-01-04
ORDDET802480,ORD500827,PROD01140,3,20263.27,10,6078.98,5,2735.54,57446.37,2025-12-23,2026-03-30
ORDDET802481,ORD500828,PROD01073,5,1816.02,0,0.0,0,0.0,9080.1,2025-03-26,2025-08-31
ORDDET802482,ORD500828,PROD01153,4,1637.92,15,982.75,0,0.0,5568.93,2025-03-26,2025-08-07
ORDDET802483,ORD500828,PROD01095,1,96139.97,0,0.0,12,11536.8,107676.77,2025-03-26,2025-04-19
ORDDET802484,ORD500828,PROD01193,2,3375.49,10,675.1,28,1701.25,7777.13,2025-03-26,2025-06-17
ORDDET802485,ORD500829,PROD01011,2,48348.72,10,9669.74,18,15664.99,102692.69,2025-05-22,2025-12-07
ORDDET802486,ORD500829,PROD01134,5,612.18,15,459.13,18,468.32,3070.09,2025-05-22,2026-03-16
ORDDET802487,ORD500829,PROD01067,4,4441.93,10,1776.77,0,0.0,15990.95,2025-05-22,2026-04-12
ORDDET802488,ORD500830,PROD01151,1,18538.25,5,926.91,18,3170.04,20781.38,2024-01-27,2024-06-21
ORDDET802489,ORD500830,PROD01072,1,347.82,5,17.39,28,92.52,422.95,2024-01-27,2024-11-28
ORDDET802490,ORD500830,PROD01026,4,22573.83,0,0.0,28,25282.69,115578.01,2024-01-27,2024-12-28
ORDDET802491,ORD500830,PROD01005,1,29437.81,10,2943.78,0,0.0,26494.03,2024-01-27,2026-04-19
ORDDET802492,ORD500830,PROD01017,5,51856.46,0,0.0,28,72599.04,331881.34,2024-01-27,2024-04-20
ORDDET802493,ORD500831,PROD01160,5,73237.3,0,0.0,18,65913.57,432100.07,2026-01-23,2026-02-12
ORDDET802494,ORD500831,PROD01144,3,27868.24,20,16720.94,0,0.0,66883.78,2026-01-23,2026-01-25
ORDDET802495,ORD500831,PROD01184,5,623.45,5,155.86,0,0.0,2961.39,2026-01-23,2026-02-18
ORDDET802496,ORD500831,PROD01003,4,2726.38,20,2181.1,18,1570.4,10294.82,2026-01-23,2026-03-17
ORDDET802497,ORD500832,PROD01108,5,84315.66,0,0.0,18,75884.09,497462.39,2024-08-31,2025-12-19
ORDDET802498,ORD500832,PROD01015,4,802.08,0,0.0,28,898.33,4106.65,2024-08-31,2025-01-02
ORDDET802499,ORD500832,PROD01170,5,24545.25,5,6136.31,5,5829.5,122419.44,2024-08-31,2026-04-10
ORDDET802500,ORD500832,PROD01165,4,23389.73,0,0.0,5,4677.95,98236.87,2024-08-31,2026-04-10
ORDDET802501,ORD500832,PROD01004,1,66915.61,0,0.0,12,8029.87,74945.48,2024-08-31,2025-06-17
ORDDET802502,ORD500833,PROD01142,3,3103.83,20,1862.3,18,1340.85,8790.04,2024-09-13,2026-02-03
ORDDET802503,ORD500834,PROD01054,5,1874.14,20,1874.14,28,2099.04,9595.6,2025-01-02,2026-02-16
ORDDET802504,ORD500834,PROD01080,3,2014.27,20,1208.56,28,1353.59,6187.84,2025-01-02,2025-11-27
ORDDET802505,ORD500834,PROD01070,3,63420.69,15,28539.31,0,0.0,161722.76,2025-01-02,2025-09-11
ORDDET802506,ORD500835,PROD01063,2,56767.46,10,11353.49,0,0.0,102181.43,2024-10-09,2025-09-29
ORDDET802507,ORD500835,PROD01198,5,577.37,0,0.0,0,0.0,2886.85,2024-10-09,2025-02-23
ORDDET802508,ORD500835,PROD01046,2,2697.19,20,1078.88,50,517.86,4833.36,2024-10-09,2026-06-09
ORDDET802509,ORD500835,PROD01007,3,770.72,5,115.61,28,615.03,2811.58,2024-10-09,2026-03-26
ORDDET802510,ORD500835,PROD01163,1,1060.78,0,0.0,28,297.02,1357.8,2024-10-09,2025-01-24
ORDDET802511,ORD500836,PROD01187,5,229.48,10,114.74,28,289.14,1321.8,2024-11-20,2026-01-13
ORDDET802512,ORD500836,PROD01101,5,2202.01,150,2202.01,12,1056.96,9865.0,2024-11-20,2024-11-21
ORDDET802513,ORD500836,PROD01140,4,20263.27,5,4052.65,5,3850.02,80850.45,2024-11-20,2026-04-25
ORDDET802514,ORD500837,PROD01036,2,91027.0,20,36410.8,18,26215.78,171858.98,2024-03-20,2025-02-07
ORDDET802515,ORD500837,PROD01050,4,2611.12,15,1566.67,28,2485.79,11363.6,2024-03-20,2024-12-11
ORDDET802516,ORD500837,PROD01064,1,2678.27,20,535.65,28,599.93,2742.55,2024-03-20,2024-09-13
ORDDET802517,ORD500837,PROD01090,3,1090.0,10,327.0,0,0.0,2943.0,2024-03-20,2026-05-01
ORDDET802518,ORD500837,PROD01038,5,1825.56,15,1369.17,18,1396.55,9155.18,2024-03-20,2024-08-06
ORDDET802519,ORD500838,PROD01146,5,60482.56,20,60482.56,18,43547.44,285477.68,2024-11-30,2025-04-01
ORDDET802520,ORD500838,PROD01061,1,3043.99,5,152.2,12,347.01,3238.8,2024-11-30,2025-10-08
ORDDET802521,ORD500838,PROD01073,2,1816.02,20,726.41,0,0.0,2905.63,2024-11-30,2026-03-26
ORDDET802522,ORD500838,PROD01134,4,612.18,10,244.87,18,396.69,2600.54,2024-11-30,2026-03-31
ORDDET802523,ORD500839,PROD01053,1,1397.31,10,139.73,0,0.0,1257.58,2025-09-15,2025-12-22
ORDDET802524,ORD500839,PROD01114,4,2756.04,5,551.21,12,1256.75,11729.7,2025-09-15,2026-03-12
ORDDET802525,ORD500839,PROD01169,2,779.25,5,77.92,18,266.5,-100.0,2025-09-15,2025-10-28
ORDDET802526,ORD500839,PROD01158,3,1092.39,0,0.0,18,589.89,3867.06,2025-09-15,2025-09-25
ORDDET802527,ORD500839,PROD01094,5,838.87,5,209.72,18,717.23,4701.86,2025-09-15,2025-12-05
ORDDET802528,ORD500840,PROD01196,4,360.63,20,288.5,5,57.7,1211.72,2024-03-20,2025-01-30
ORDDET802529,ORD500840,PROD01113,4,83230.43,0,0.0,5,16646.09,349567.81,2024-03-20,2025-11-11
ORDDET802530,ORD500840,PROD01125,5,6499.17,15,4874.38,18,4971.86,32593.33,2024-03-20,2024-10-15
ORDDET802531,ORD500840,PROD01172,2,13647.81,10,2729.56,5,1228.3,25794.36,2024-03-20,2024-04-03
ORDDET802532,ORD500840,PROD01184,1,623.45,20,124.69,0,0.0,498.76,2024-03-20,2026-07-16
ORDDET802533,ORD500841,PROD01105,2,308.5,0,0.0,12,74.04,691.04,2024-11-20,2026-03-21
ORDDET802534,ORD500841,PROD01132,2,1680.0,0,0.0,5,168.0,3528.0,2024-11-20,2024-12-22
ORDDET802535,ORD500841,PROD01126,2,2902.89,0,0.0,5,290.29,6096.07,2024-11-20,2026-06-27
ORDDET802536,ORD500841,PROD01172,4,13647.81,20,10918.25,5,2183.65,45856.64,2024-11-20,2025-10-06
ORDDET802537,ORD500842,PROD01100,1,1656.12,15,248.42,28,394.16,1801.86,2025-02-23,2025-10-02
ORDDET802538,ORD500843,PROD01192,1,597.95,0,0.0,28,167.43,765.38,2025-07-04,2025-10-16
ORDDET802539,ORD500843,PROD01130,4,73920.48,15,44352.29,5,12566.48,263896.11,2025-07-04,2025-09-14
ORDDET802540,ORD500844,PROD01155,4,1240.64,0,0.0,28,1389.52,6352.08,2025-05-21,2026-01-29
ORDDET802541,ORD500844,PROD01188,1,31461.09,15,4719.16,18,4813.55,31555.48,2025-05-21,2025-09-29
ORDDET802542,ORD500844,PROD01082,3,56385.82,10,16915.75,28,42627.68,194869.39,2025-05-21,2026-06-27
ORDDET802543,ORD500845,PROD01117,3,6975.39,5,1046.31,28,5566.36,25446.22,2024-02-04,2024-09-10
ORDDET802544,ORD500845,PROD01082,1,56385.82,20,11277.16,28,12630.42,57739.08,2024-02-04,2024-11-08
ORDDET802545,ORD500846,PROD01199,1,3182.37,5,159.12,12,362.79,3386.04,2024-10-27,2025-05-02
ORDDET802546,ORD500846,PROD01092,4,2212.47,0,0.0,12,1061.99,9911.87,2024-10-27,2026-02-15
ORDDET802547,ORD500846,PROD01097,3,1192.35,10,357.7,12,386.32,3605.67,2024-10-27,2025-10-29
ORDDET802548,ORD500846,PROD01177,1,1145.11,10,114.51,18,185.51,1216.11,2024-10-27,2026-04-29
ORDDET802549,ORD500846,PROD01094,3,838.87,20,503.32,18,362.39,2375.68,2024-10-27,2026-04-28
ORDDET802550,ORD500847,PROD01199,4,3182.37,5,636.47,12,1451.16,13544.17,2025-03-22,2025-07-09
ORDDET802551,ORD500847,PROD01188,4,31461.09,10,12584.44,18,20386.79,133646.71,2025-03-22,2025-04-03
ORDDET802552,ORD500847,PROD01037,5,79442.35,0,0.0,5,19860.59,417072.34,2025-03-22,2026-01-08
ORDDET802553,ORD500847,PROD01143,1,341.34,0,0.0,12,40.96,382.3,2025-03-22,2025-10-14
ORDDET802554,ORD500847,PROD01163,2,1060.78,15,318.23,28,504.93,2308.26,2025-03-22,2026-01-27
ORDDET802555,ORD500848,PROD01065,5,6022.19,10,3011.1,18,4877.97,31977.82,2025-01-23,2026-06-29
ORDDET802556,ORD500848,PROD01002,5,1586.23,20,1586.23,0,0.0,6344.92,2025-01-23,2026-03-19
ORDDET802557,ORD500848,PROD01097,2,1192.35,5,119.24,12,271.86,2537.32,2025-01-23,2026-06-10
ORDDET802558,ORD500849,PROD01002,2,1586.23,0,0.0,0,0.0,3172.46,2025-03-12,2025-04-12
ORDDET802559,ORD500849,PROD01142,4,3103.83,150,1862.3,18,1899.54,12452.56,2025-03-12,2025-07-12
ORDDET802560,ORD500850,PROD01097,1,1192.35,0,0.0,12,143.08,1335.43,2024-11-17,2025-08-02
ORDDET802561,ORD500850,PROD01174,4,30396.85,20,24317.48,18,17508.59,114778.51,2024-11-17,2025-04-21
ORDDET802562,ORD500850,PROD01162,5,2359.78,20,2359.78,5,471.96,9911.08,2024-11-17,2026-07-01
ORDDET802563,ORD500850,PROD01095,3,96139.97,10,28841.99,12,31149.35,290727.27,2024-11-17,2026-05-27
ORDDET802564,ORD500850,PROD01033,4,5723.56,10,2289.42,12,2472.58,23077.4,2024-11-17,2025-12-19
ORDDET802565,ORD500851,PROD01125,3,6499.17,5,974.88,18,3334.07,21856.7,2024-08-25,2025-05-07
ORDDET802566,ORD500851,PROD01038,1,1825.56,20,365.11,18,262.88,1723.33,2024-08-25,2024-11-20
ORDDET802567,ORD500851,PROD01199,5,3182.37,5,795.59,12,1813.95,16930.21,2024-08-25,2026-04-04
ORDDET802568,ORD500851,PROD01118,1,965.04,0,0.0,28,270.21,1235.25,2024-08-25,2025-08-31
ORDDET802569,ORD500851,PROD01169,4,779.25,20,623.4,18,448.85,2942.45,2024-08-25,2026-05-08
ORDDET802570,ORD500852,PROD01035,2,5674.89,0,0.0,18,2042.96,13392.74,2025-08-07,2025-09-24
ORDDET802571,ORD500852,PROD01005,5,29437.81,0,0.0,0,0.0,147189.05,2025-08-07,2026-07-25
ORDDET802572,ORD500852,PROD01023,3,2400.1,0,0.0,18,1296.05,8496.35,2025-08-07,2025-10-22
ORDDET802573,ORD500852,PROD01147,4,1856.56,10,742.62,18,1203.05,7886.67,2025-08-07,2026-07-25
ORDDET802574,ORD500853,PROD01082,4,56385.82,10,22554.33,28,56836.91,259825.86,2024-05-20,2024-10-30
ORDDET802575,ORD500853,PROD01083,2,5911.93,20,2364.77,5,472.95,9932.04,2024-05-20,2024-08-24
ORDDET802576,ORD500854,PROD01138,4,69532.85,0,0.0,12,33375.77,311507.17,2026-03-06,2026-04-20
ORDDET802577,ORD500855,PROD01033,1,5723.56,0,0.0,12,686.83,6410.39,2024-01-09,2024-03-11
ORDDET802578,ORD500855,PROD01155,1,1240.64,5,62.03,28,330.01,1508.62,2024-01-09,2025-08-06
ORDDET802579,ORD500855,PROD01004,2,66915.61,5,6691.56,12,15256.76,142396.42,2024-01-09,2026-07-22
ORDDET802580,ORD500855,PROD01099,2,2964.33,0,0.0,28,1660.02,7588.68,2024-01-09,2025-11-09
ORDDET802581,ORD500856,PROD01052,3,24866.16,5,3729.92,18,12756.34,83624.9,2025-06-12,2026-07-12
ORDDET802582,ORD500856,PROD01184,3,623.45,5,93.52,0,0.0,1776.83,2025-06-12,2025-08-24
ORDDET802583,ORD500856,PROD01023,1,2400.1,0,0.0,18,432.02,2832.12,2025-06-12,2026-04-26
ORDDET802584,ORD500856,PROD01026,2,22573.83,10,4514.77,28,11377.21,52010.1,2025-06-12,2026-02-18
ORDDET802585,ORD500857,PROD01176,5,25011.22,5,6252.8,18,21384.59,140187.89,2025-10-15,2026-01-06
